date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-07-20 23:00:18,GoldmanSachs,,3,5,16,"$GS Research shares its framework for assessing the market given the upside and downside risks of the virus in this episode of The Daily Check-In. Watch the full episode here: https://click.gs.com/mzhv",,,,1285348837415149571,https://twitter.com/GoldmanSachs/status/1285348837415149571
2020-07-20 22:00:08,GoldmanSachs,,1,2,12,"What would be the most effective policy solution to address racial economic inequality in America? @YaleSOM Dean @KerwinKCharles discusses with @AllisonNathanGS in a new episode of Top of Mind at Goldman Sachs: https://click.gs.com/mwhx",,@YaleSOM @KerwinKCharles @AllisonNathanGS,,1285333696321597440,https://twitter.com/GoldmanSachs/status/1285333696321597440
2020-07-20 19:15:00,GoldmanSachs,,0,2,10,"Wolfgang Fink, CEO $GS Deutschland, sprach mit Corinne Flick im Convoco-Podcast über die Lehren, die Banken und Unternehmen aus der Krise ziehen und wie Banken ihre soziale Verantwortung leben können. Der Link zum Podcast hier: https://click.gs.com/usn5 #GSEurope",,,#GSEurope,1285292139283349504,https://twitter.com/GoldmanSachs/status/1285292139283349504
2020-07-20 18:38:11,GoldmanSachs,,5,4,18,"How are the markets assessing the upside and downside risks during this unprecedented time? $GS Research’s Dominic Wilson explains in this episode of The Daily Check-In: https://click.gs.com/ydzd",,,,1285282875605233664,https://twitter.com/GoldmanSachs/status/1285282875605233664
2020-07-20 15:00:17,GoldmanSachs,,1,6,22,"WATCH: @blackstone President and COO Jon Gray talks about the reinvention of real estate at our recent firmwide virtual conference: https://click.gs.com/trk5",,@blackstone,,1285228039912161280,https://twitter.com/GoldmanSachs/status/1285228039912161280
2020-07-19 19:00:10,GoldmanSachs,,4,3,14,"What are the key forces driving financial markets amid uncertainty? Jim Esposito, co-head of $GS' Global Markets Division, weighs in: https://click.gs.com/srfl",,,,1284926018382422019,https://twitter.com/GoldmanSachs/status/1284926018382422019
2020-07-19 16:00:19,GoldmanSachs,,2,2,30,"“If you were to assume the industrial revolution was let's say 100 years, we're 20 years into this digital revolution.” - Former @honeywell Chairman and CEO David Cote during a #TalksAtGS with $GS' President and COO John Waldron: https://click.gs.com/vc27",,@honeywell,#TalksAtGS,1284880757505372160,https://twitter.com/GoldmanSachs/status/1284880757505372160
2020-07-19 15:00:09,GoldmanSachs,,0,3,9,"Sustainable #ESG investing requires promises to be turned into performance, says $GS' Steve Strongin: https://click.gs.com/rhmx",,,#ESG,1284865618211155969,https://twitter.com/GoldmanSachs/status/1284865618211155969
2020-07-19 12:30:16,GoldmanSachs,,1,1,12,"Ahead of Chris Wallace’s @POTUS interview on @FoxNewsSunday, hear how writing about President Truman for his new book “Countdown 1945” helped him think about covering President Trump: https://click.gs.com/5sen #TalksAtGS",,@POTUS @FoxNewsSunday,#TalksAtGS,1284827898122244099,https://twitter.com/GoldmanSachs/status/1284827898122244099
2020-07-18 20:00:09,GoldmanSachs,,2,5,22,"""For me, this quarter was about Goldman Sachs demonstrating a lot of grit. It was a very gritty performance."" - Jim Esposito of $GS' Global Markets Division: https://click.gs.com/bjnf",,,,1284578728522244096,https://twitter.com/GoldmanSachs/status/1284578728522244096
2020-07-18 18:00:17,GoldmanSachs,,0,2,21,"#ICYMI: What were the main themes in $GS' second-quarter earnings? Stephen Scherr, our Chief Financial Officer, discusses: https://click.gs.com/8ssz",,,#ICYMI,1284548562437771264,https://twitter.com/GoldmanSachs/status/1284548562437771264
2020-07-18 14:33:24,GoldmanSachs,,3,14,65,"“Under the rule of the law, you cannot have equality for some and not equality for all.” - @repjohnlewis during a #TalksAtGS with @lloydblankfein in 2014: https://click.gs.com/sbcn",,@repjohnlewis @lloydblankfein,#TalksAtGS,1284496496264654850,https://twitter.com/GoldmanSachs/status/1284496496264654850
2020-07-18 14:00:10,GoldmanSachs,,1,3,14,"WATCH: What is the path to a cure for #COVID19? @KrofahEsther of @fastercures joined $GS' ""The Way Forward"" virtual conference to give her take: https://click.gs.com/uxxh",,@KrofahEsther @fastercures,#COVID19,1284488135641108481,https://twitter.com/GoldmanSachs/status/1284488135641108481
2020-07-17 22:00:10,GoldmanSachs,,1,5,16,"“If you’re going to invest for the long term in #ESG, you actually have to do it in a way that’s going to make money for your investors.” - $GS' Steve Strongin: https://click.gs.com/ceh7",,,#ESG,1284246542669492226,https://twitter.com/GoldmanSachs/status/1284246542669492226
2020-07-17 19:30:25,GoldmanSachs,,1,4,16,"“Our solid performance reflects the strength of our client franchise and our ongoing engagement with clients in a volatile market backdrop.” - $GS' Head of Investor Relations on the firm’s second quarter 2020 performance and forward strategy: https://click.gs.com/cpur",,,,1284208858450341889,https://twitter.com/GoldmanSachs/status/1284208858450341889
2020-07-17 18:32:49,GoldmanSachs,,2,2,11,"Stephen Scherr, $GS' Chief Financial Officer, discusses takeaways from second quarter earnings: https://click.gs.com/exfe",,,,1284194359764713473,https://twitter.com/GoldmanSachs/status/1284194359764713473
2020-07-17 17:00:18,GoldmanSachs,,3,4,11,"“[President Truman] ended up making what I think may be… the most consequential decision any president ever has.” @FoxNewsSunday anchor and ""Countdown 1945"" author Chris Wallace on the decision to drop the atomic bomb in 1945 during a #TalksAtGS: https://click.gs.com/bvl8",,@FoxNewsSunday,#TalksAtGS,1284171079053869057,https://twitter.com/GoldmanSachs/status/1284171079053869057
2020-07-17 16:00:02,GoldmanSachs,,2,0,9,"Through our #COVID19 Relief Fund we are partnering with @Solaimpact, which has created scholarships for unemployed South LA residents, focusing on supporting vocational degrees in healthcare &amp; tech to create jobs and economic advancement. https://click.gs.com/ylsf #SouthLAForward",,@Solaimpact,#COVID19 #SouthLAForward,1284155912035459073,https://twitter.com/GoldmanSachs/status/1284155912035459073
2020-07-17 14:00:13,GoldmanSachs,,4,3,14,"Jim Esposito, co-head of $GS' Global Markets Division, talks about a “gritty” second quarter and the importance of client centricity: https://click.gs.com/mg43",,,,1284125757346914306,https://twitter.com/GoldmanSachs/status/1284125757346914306
2020-07-16 22:00:01,GoldmanSachs,,0,2,14,"WATCH: Susie Scher, co-head of our Global Financing Group, discusses the firm's recent outperformance in both debt and equity markets with @BloombergTV.",,@BloombergTV,,1283884115792736257,https://twitter.com/GoldmanSachs/status/1283884115792736257
2020-07-16 21:30:17,GoldmanSachs,,0,4,24,"Former @honeywell Chairman and CEO and author of ""Winning Now, Winning Later"" David Cote discusses the keys to overcoming ""short-termism"" in management during a #TalksAtGS with $GS' President and COO John Waldron: https://click.gs.com/uk8s",,@honeywell,#TalksAtGS,1283876635188633602,https://twitter.com/GoldmanSachs/status/1283876635188633602
2020-07-16 17:00:00,GoldmanSachs,,0,2,8,"WATCH: $GS chief US equity strategist David Kostin talks sectors to own and the outlook for markets on @BloombergTV.",,@BloombergTV,,1283808616244482049,https://twitter.com/GoldmanSachs/status/1283808616244482049
2020-07-16 16:00:30,GoldmanSachs,,0,2,11,"WATCH: $GS Head of Investor Relations on the firm’s 2Q 2020 results and strategic initiatives: https://click.gs.com/f9pv",,,,1283793639458705411,https://twitter.com/GoldmanSachs/status/1283793639458705411
2020-07-16 15:00:03,GoldmanSachs,,0,2,10,"As #LaunchWithGS enters its third year, we are proud to welcome our 2020 Black &amp; Latinx Entrepreneur Cohort. $GS Chairman &amp; CEO David Solomon recently sat down with this group of industry changing business leaders. Meet the Cohort: https://click.gs.com/hqr7",,,#LaunchWithGS,1283778427393380354,https://twitter.com/GoldmanSachs/status/1283778427393380354
2020-07-16 14:30:15,GoldmanSachs,,2,6,18,"#ICYMI: With the prospect of a weakening US dollar, Jen Roth of $GS' Global Markets Division weighs in with the view from the trading desk: https://click.gs.com/s4ka",,,#ICYMI,1283770927537324032,https://twitter.com/GoldmanSachs/status/1283770927537324032
2020-07-16 14:00:12,GoldmanSachs,,3,4,26,"WATCH: @OneCarlyle co-founder David Rubenstein on the twin challenges of a pandemic and systemic racism from our recent firmwide virtual conference: https://click.gs.com/zdkx",,@OneCarlyle,,1283763366083911681,https://twitter.com/GoldmanSachs/status/1283763366083911681
2020-07-16 02:36:13,GoldmanSachs,,1,3,13,"半導体の高度化を劇的に高められる極端紫外線リソグラフィ(EUV)をご存知でしょうか。 #グローバル展望 では世界が注目するテーマについて、ゴールドマン・サックス独自の見解をご紹介します。 https://click.gs.com/jdw4",,,,1283591238197948416,https://twitter.com/GoldmanSachs/status/1283591238197948416
2020-07-15 21:05:11,GoldmanSachs,,1,5,13,"What’s the view from the trading desk when it comes to the relative weakness of the US dollar? Jen Roth of $GS' Global Markets Division explains in this episode of The Daily Check-In: https://click.gs.com/98tj",,,,1283507930730569728,https://twitter.com/GoldmanSachs/status/1283507930730569728
2020-07-15 18:45:21,GoldmanSachs,,0,2,14,"#ICYMI: How have US consumers shifted their spending over the past few months? $GS' Lindsay Drucker Mann explains the activity she’s seeing across the consumer retail space: https://click.gs.com/3tqs",,,#ICYMI,1283472738401820680,https://twitter.com/GoldmanSachs/status/1283472738401820680
2020-07-15 17:54:07,GoldmanSachs,,6,5,28,"VIDEO: $GS Head of Investor Relations Heather Kennedy Miner on the firm’s 2Q 2020 earnings: https://click.gs.com/apgj",,,,1283459846810066951,https://twitter.com/GoldmanSachs/status/1283459846810066951
2020-07-15 11:32:00,GoldmanSachs,,6,5,27,"Our Chairman and CEO David Solomon comments on $GS' 2Q 2020 earnings results, our commitment to helping our clients navigate a challenging environment and the COVID-19 pandemic. Learn more and view our results: https://click.gs.com/zjch",,,,1283363684887265285,https://twitter.com/GoldmanSachs/status/1283363684887265285
2020-07-15 11:29:42,GoldmanSachs,,0,5,26,"$GS provides additional detail on 2Q 2020 earnings results. Press release and accompanying presentation available here: https://click.gs.com/v4za",,,,1283363103594418176,https://twitter.com/GoldmanSachs/status/1283363103594418176
2020-07-15 11:25:27,GoldmanSachs,,4,14,47,"$GS announces 2Q 2020 revenues and earnings per share. View the full results, accompanying presentation and learn more on our 9:30 a.m. ET conference call: https://click.gs.com/fbjk",,,,1283362034109878272,https://twitter.com/GoldmanSachs/status/1283362034109878272
2020-07-14 20:32:49,GoldmanSachs,,4,5,41,"REMINDER: $GS earnings will be released tomorrow on this account at 7:25 a.m. ET. Visit us here to read the release.",,,,1283137396629012480,https://twitter.com/GoldmanSachs/status/1283137396629012480
2020-07-14 19:43:28,GoldmanSachs,,2,9,21,"Can #ESG investing actually be a sustainable strategy? $GS' Steve Strongin explains: https://click.gs.com/6f6s",,,#ESG,1283124976716054530,https://twitter.com/GoldmanSachs/status/1283124976716054530
2020-07-14 19:00:16,GoldmanSachs,,1,4,8,"“We were capable of doing such great things when we were all pulling together.” @FoxNewsSunday anchor and “Countdown 1945” author Chris Wallace on how delving into World War II history has shaped his view of today’s politics during a #TalksAtGS: https://click.gs.com/hs6b",,@FoxNewsSunday,#TalksAtGS,1283114106321543171,https://twitter.com/GoldmanSachs/status/1283114106321543171
2020-07-14 18:44:38,GoldmanSachs,,3,6,18,"What are some of the more surprising US consumer trends we’ve seen play out over the past few months? $GS' Lindsay Drucker Mann explains in this episode of The Daily Check-In. Watch the full version here: https://click.gs.com/v9la",,,,1283110171229790221,https://twitter.com/GoldmanSachs/status/1283110171229790221
2020-07-14 18:02:07,GoldmanSachs,axios,1,6,12,"According to our new @GS10KSmallBiz survey, 84% of PPP loan recipients will exhaust their funding by the first week of August.",,@GS10KSmallBiz,,1283099472260673540,https://twitter.com/GoldmanSachs/status/1283099472260673540
2020-07-14 16:00:19,GoldmanSachs,,3,6,22,"WATCH: Sarah Friar, CEO of @Nextdoor, weighs in on the future of working from home in a recent $GS virtual conference: https://click.gs.com/xaus",,@Nextdoor,,1283068818655514625,https://twitter.com/GoldmanSachs/status/1283068818655514625
2020-07-14 01:00:18,GoldmanSachs,,1,3,8,"How might #ESG flash-points impact the way investors view a company? $GS' Steve Strongin explains in this episode of The Daily Check-In. Watch the full version here: https://click.gs.com/nwrf",,,#ESG,1282842321768402945,https://twitter.com/GoldmanSachs/status/1282842321768402945
2020-07-14 00:06:26,GoldmanSachs,,1,2,15,".@FoxNewsSunday anchor and author of “Countdown 1945” Chris Wallace discusses the story behind President Truman’s decision to drop the atomic bomb in 1945 during a #TalksAtGS: https://click.gs.com/ede7",,@FoxNewsSunday,#TalksAtGS,1282828766755065859,https://twitter.com/GoldmanSachs/status/1282828766755065859
2020-07-13 23:00:18,GoldmanSachs,,1,5,16,"What are #ESG flash-points and how are they central to a company’s performance? $GS' Steve Strongin explains in this episode of The Daily Check-In: https://click.gs.com/xn46",,,#ESG,1282812125031870465,https://twitter.com/GoldmanSachs/status/1282812125031870465
2020-07-13 19:31:40,GoldmanSachs,,3,7,20,"“We believe diversity is good business … and we believe there’s a very strong pipeline.” Hear the story behind our #LaunchWithGS Black and Latinx Entrepreneur Cohort: https://click.gs.com/k25y",,,#LaunchWithGS,1282759619883020293,https://twitter.com/GoldmanSachs/status/1282759619883020293
2020-07-13 15:00:17,GoldmanSachs,,0,3,19,"WATCH: ""On monetary policy, the FOMC should be pulling out all the stops given the state of the economy."" - Janet Yellen, from $GS' recent ""The Way Forward"" virtual conference.",,,,1282691323166957569,https://twitter.com/GoldmanSachs/status/1282691323166957569
2020-07-12 20:00:09,GoldmanSachs,,1,5,19,"""Our outlook for the dollar would be that the fundamentals for the U.S. currency look pretty poor."" - $GS' Zach Pandl: https://click.gs.com/98lr",,,,1282404401404088320,https://twitter.com/GoldmanSachs/status/1282404401404088320
2020-07-12 16:00:10,GoldmanSachs,,1,9,43,"WATCH: @RayDalio, founder and co-CIO of Bridgewater Associates, talks about the long-term market implications of the past few months at the recent ""The Way Forward"" virtual conference held by $GS: https://click.gs.com/7qxt",,@RayDalio,,1282344007851544576,https://twitter.com/GoldmanSachs/status/1282344007851544576
2020-07-11 16:30:10,GoldmanSachs,,4,4,25,"#ICYMI: How is the relatively new asset class of private debt performing during its first economic downturn? $GS Research explains: https://click.gs.com/cnwz",,,#ICYMI,1281989167090749442,https://twitter.com/GoldmanSachs/status/1281989167090749442
2020-07-11 14:00:08,GoldmanSachs,,2,2,15,"“On net, I still think you can detect a pretty clear sense of cautiousness from institutional investors.” – $GS' Tony Pasquariello: https://click.gs.com/6d9q",,,,1281951409316007936,https://twitter.com/GoldmanSachs/status/1281951409316007936
2020-07-10 22:06:34,GoldmanSachs,,1,6,22,"How is the relatively new asset class of private debt faring in the current market environment? $GS Research explains in this episode of The Daily Check-In: https://click.gs.com/snxg",,,,1281711438717952000,https://twitter.com/GoldmanSachs/status/1281711438717952000
2020-07-10 17:00:10,GoldmanSachs,,1,2,10,"Zach Pandl of $GS Research on the weak outlook for the U.S. dollar: https://click.gs.com/94rt",,,,1281634328343191552,https://twitter.com/GoldmanSachs/status/1281634328343191552
2020-07-10 16:30:00,GoldmanSachs,postlocal,0,4,12,"As part of the largest community solar project in the D.C. region, Goldman Sachs Renewable Power will help increase the community’s access to clean and renewable energy.",,,,1281626737655390215,https://twitter.com/GoldmanSachs/status/1281626737655390215
2020-07-10 15:30:08,GoldmanSachs,,0,1,11,"What are investors watching in Q3? $GS' Tony Pasquariello weighs in: https://click.gs.com/l9rq",,,,1281611670255742976,https://twitter.com/GoldmanSachs/status/1281611670255742976
2020-07-10 14:00:18,GoldmanSachs,,3,2,29,"""The electronic markets have really proven themselves to be the model that supports the modern capital markets' infrastructure."" @adenatfriedman, President and CEO of @Nasdaq, on how the exchange is adapting to the new business climate: https://click.gs.com/xdc6",,@adenatfriedman @Nasdaq,,1281589065339539461,https://twitter.com/GoldmanSachs/status/1281589065339539461
2020-07-10 00:00:16,GoldmanSachs,,0,1,13,"""What’s exciting now is that innovation is expanding beyond the mega-caps and into the emerging markets."" Sung Cho of #GSAM weighs in on the evolution of the #tech investment landscape in this episode of The Daily Check-In: https://click.gs.com/5gds",,,#GSAM #tech,1281377664226426880,https://twitter.com/GoldmanSachs/status/1281377664226426880
2020-07-09 23:00:17,GoldmanSachs,,1,6,18,".@SusanDavid_PhD discusses her process of #EmotionalAgility to adapt to challenging times during a #TalksAtGS: https://click.gs.com/jnlj #10KSmallBiz",,@SusanDavid_PhD,#EmotionalAgility #TalksAtGS #10KSmallBiz,1281362569945649152,https://twitter.com/GoldmanSachs/status/1281362569945649152
2020-07-09 22:00:18,GoldmanSachs,,1,1,13,"Are large mega-cap stocks still the best place for #tech investors? $GS explains in this episode of The Daily Check-In. Watch the full version here: https://click.gs.com/ukhc",,,#tech,1281347474708406274,https://twitter.com/GoldmanSachs/status/1281347474708406274
2020-07-09 16:00:02,GoldmanSachs,,2,12,52,"We are proud to support @RockyMtnInst’s launch of the Center for Climate-Aligned Finance, a new initiative to shape the financial sector’s role in accelerating climate transition, alongside @WellsFargo, @BankofAmerica &amp; @JPMorgan @Chase: https://click.gs.com/p9z6 #GSsustainability",,@RockyMtnInst @WellsFargo @BankofAmerica @jpmorgan @Chase,#GSsustainability,1281256809773387777,https://twitter.com/GoldmanSachs/status/1281256809773387777
2020-07-09 15:00:03,GoldmanSachs,,2,9,21,"WATCH: “If you seek, you shall find.” $GS Japan Vice Chair @KathyMatsui explains why shortage of female talent should no longer be an excuse for all-male boardrooms. https://click.gs.com/cf2e",,@KathyMatsui,,1281241712971730945,https://twitter.com/GoldmanSachs/status/1281241712971730945
2020-07-09 14:00:21,GoldmanSachs,,3,1,9,"""What can we do more of and better of in order to help our student athletes, help our schools, and hopefully help the communities where we are operating?"" - @BIGEAST Conference Commissioner Val Ackerman during a #TalksAtGS: https://click.gs.com/hzvm",,@BIGEAST,#TalksAtGS,1281226688274333701,https://twitter.com/GoldmanSachs/status/1281226688274333701
2020-07-09 00:00:18,GoldmanSachs,,0,1,17,"Is US public construction spending headed for a slowdown? $GS Research discusses in this episode of The Daily Check-In. Watch the full version here: https://click.gs.com/3gpn",,,,1281015283273039872,https://twitter.com/GoldmanSachs/status/1281015283273039872
2020-07-08 22:30:17,GoldmanSachs,,1,1,13,"""[The arena workers are] a huge part of our story."" Professional basketball player @kevinlove on his support for the @cavs community during these challenging times: https://click.gs.com/wv5x #TalksAtGS",,@kevinlove @cavs,#TalksAtGS,1280992630919303169,https://twitter.com/GoldmanSachs/status/1280992630919303169
2020-07-08 21:50:01,GoldmanSachs,,3,4,14,"What does a slowdown in public construction mean for the US economy? $GS Research explains in this episode of The Daily Check-In: https://click.gs.com/jngl",,,,1280982496432336898,https://twitter.com/GoldmanSachs/status/1280982496432336898
2020-07-08 17:00:17,GoldmanSachs,,4,8,22,"WATCH: What’s the future of monetary policy? Janet Yellen weighs in from a recent $GS virtual conference: https://click.gs.com/rzzz",,,,1280909584916455429,https://twitter.com/GoldmanSachs/status/1280909584916455429
2020-07-08 15:00:09,GoldmanSachs,,1,7,14,"What’s driving the weak outlook for the U.S. dollar? Zach Pandl of $GS Research weighs in: https://click.gs.com/v7t4",,,,1280879352213917697,https://twitter.com/GoldmanSachs/status/1280879352213917697
2020-07-08 13:00:19,GoldmanSachs,,1,4,10,".@cityofdayton mayor @nanwhaley discusses the call for racial equality in communities around the country during a #TalksAtGS: https://click.gs.com/2dqw",,@cityofdayton @nanwhaley,#TalksAtGS,1280849194421534726,https://twitter.com/GoldmanSachs/status/1280849194421534726
2020-07-08 05:27:41,GoldmanSachs,Pre_Online,0,9,25,"ゴールドマン・サックス証券副会長、 #ウーマノミクス の提唱者である @KathyMatsui が11年ぶりに新書「ゴールドマン・サックス流 女性社員の育て方、教えます 励まし方、評価方法、伝え方 10ヶ条」を上梓しました。",,@KathyMatsui,,1280735285438021632,https://twitter.com/GoldmanSachs/status/1280735285438021632
2020-07-08 03:37:55,GoldmanSachs,,0,1,3,"#골드만삭스가 #코로나19 극복을 위해 #GSGives 의기부금과 투자 기업들과의 파트너십을 기반으로 삼성서울병원 @mySMC 의료진을 돕고, #독거노인을 지원했습니다. 자세히 알아보기:",,@mySMC,#GSGives,1280707659235307520,https://twitter.com/GoldmanSachs/status/1280707659235307520
2020-07-06 23:00:16,GoldmanSachs,,3,3,22,"“There's pent up demand, there's substantial capital on the sidelines and there are industries in real need of consolidation.” $GS' Gregg Lemkau on why we’ll likely see a pickup in M&amp;A activity in the second half of 2020: https://click.gs.com/smpk",,,,1280275402234253312,https://twitter.com/GoldmanSachs/status/1280275402234253312
2020-07-06 20:00:17,GoldmanSachs,,9,6,29,"What’s top of mind for CEOs and business leaders as they approach the second half of 2020? Gregg Lemkau, co-head of $GS' Investment Banking Division, explains in this episode of The Daily Check-In: https://click.gs.com/uhej",,,,1280230105923686400,https://twitter.com/GoldmanSachs/status/1280230105923686400
2020-07-06 14:00:18,GoldmanSachs,,0,1,11,"""It's better than when I started in the sports world, but clearly much more work can and needs to be done."" @BIGEAST Conference Commissioner Val Ackerman on diversity in sports: https://click.gs.com/dgct #TalksAtGS",,@BIGEAST,#TalksAtGS,1280139515160604673,https://twitter.com/GoldmanSachs/status/1280139515160604673
2020-07-06 10:19:56,GoldmanSachs,,2,1,19,"$GS chief Asia Pacific equity strategist Tim Moe talks to @CNBC about higher retail trading activity in Asia’s stock markets, and why he’s positive on companies that deliver services digitally",,@CNBC,,1280084054516383744,https://twitter.com/GoldmanSachs/status/1280084054516383744
2020-07-05 21:00:09,GoldmanSachs,,0,3,24,"The latest on alternative capital markets, from $GS' Kristin Olson: https://click.gs.com/ueh7",,,,1279882784232796163,https://twitter.com/GoldmanSachs/status/1279882784232796163
2020-07-05 19:00:18,GoldmanSachs,,0,4,17,"""There's still so much work that needs to be done, but I'm incredibly proud of the progress that we're making."" @JNJNews CEO Alex Gorsky on the path to creating a vaccine during a #TalksAtGS: https://click.gs.com/qlpf",,@JNJNews,#TalksAtGS,1279852622233640960,https://twitter.com/GoldmanSachs/status/1279852622233640960
2020-07-05 16:00:10,GoldmanSachs,,2,3,16,"""In effect, what we’ve had over the course of this year is a real-life stress test."" - Richard Ramsden of $GS Research: https://click.gs.com/98ww",,,,1279807292830031873,https://twitter.com/GoldmanSachs/status/1279807292830031873
2020-07-05 14:00:17,GoldmanSachs,,1,2,9,".@mayorcantrell discusses how she is working with the people of @CityOfNOLA to guide them through these challenging times during a #TalksAtGS: https://click.gs.com/2dg5",,@mayorcantrell @CityOfNOLA,#TalksAtGS,1279777122354180097,https://twitter.com/GoldmanSachs/status/1279777122354180097
2020-07-04 17:08:06,GoldmanSachs,wwp,1,3,20,"Proud to partner with @wwp on the important work they do with our nation’s Veterans.",,@wwp,,1279461997592154115,https://twitter.com/GoldmanSachs/status/1279461997592154115
2020-07-03 20:00:17,GoldmanSachs,,1,6,19,"""I think the main things to keep in mind are having some distancing steps set up in your business."" @DukeMargolis Director Dr. Mark McClellan on the keys to a safe reopening for small businesses during a #TalksAtGS: https://click.gs.com/5max #10KSmallBiz",,@DukeMargolis,#TalksAtGS #10KSmallBiz,1279142944340131847,https://twitter.com/GoldmanSachs/status/1279142944340131847
2020-07-03 18:00:10,GoldmanSachs,,1,9,27,"""Banks are really the only industry that have really had to think about a scenario similar to what we’re currently going through."" - $GS' Richard Ramsden: https://click.gs.com/xdsp",,,,1279112712648261632,https://twitter.com/GoldmanSachs/status/1279112712648261632
2020-07-03 15:00:19,GoldmanSachs,,1,7,32,".@kevinlovefund founder @kevinlove discusses his work to empower young people to overcome mental health struggles: https://click.gs.com/z9tr #TalksAtGS",,@kevinlovefund @kevinlove,#TalksAtGS,1279067452563951622,https://twitter.com/GoldmanSachs/status/1279067452563951622
2020-07-03 00:00:33,GoldmanSachs,,0,4,15,"""Any time society at large gets sick, gets the sniffles, the Black community and the low-income community catches a cold, as they say."" - @Johnson4Dallas during a #TalksAtGS: https://click.gs.com/g98g",,@Johnson4Dallas,#TalksAtGS,1278841019656798208,https://twitter.com/GoldmanSachs/status/1278841019656798208
2020-07-02 23:00:40,GoldmanSachs,,3,7,25,"""Fintech and payments actually are sectors where emerging market countries and companies have a definite lead."" Basak Yavuz of #GSAM shares which emerging markets are leading the way in the #fintech space: https://click.gs.com/3ame",,,#GSAM #fintech,1278825947702145024,https://twitter.com/GoldmanSachs/status/1278825947702145024
2020-07-02 21:00:19,GoldmanSachs,,3,3,4,"""Investors continue to make new commitments to alternatives."" - $GS' Kristin Olson: https://click.gs.com/uslc",,,,1278795663115984899,https://twitter.com/GoldmanSachs/status/1278795663115984899
2020-07-02 20:00:52,GoldmanSachs,,3,8,37,".@zoom_us CEO @ericsyuan discusses how video conferencing will transform the future of work during a #TalksAtGS: https://click.gs.com/xd84",,@zoom_us @ericsyuan,#TalksAtGS,1278780702453108736,https://twitter.com/GoldmanSachs/status/1278780702453108736
2020-07-02 18:15:31,GoldmanSachs,,1,6,15,"Which emerging market countries are leading the way when it comes to #fintech? Basak Yavuz, co-head of Emerging Markets Equities for #GSAM, explains in this episode of The Daily Check-In: https://click.gs.com/mcgt",,,#fintech #GSAM,1278754188072226818,https://twitter.com/GoldmanSachs/status/1278754188072226818
2020-07-02 17:21:07,GoldmanSachs,,0,3,17,"Earlier this week, we joined over 90 companies to sign an amicus brief in a #SCOTUS case to ratify the Equal Rights Amendment to the U.S. Constitution. We firmly believe that gender equality leads to a more just society:",,,#SCOTUS,1278740499394895873,https://twitter.com/GoldmanSachs/status/1278740499394895873
2020-07-02 16:00:26,GoldmanSachs,,0,2,5,"Richard Ramsden of $GS Research on what the results of U.S. banks' stress tests say about the health of the industry: https://click.gs.com/p9ld",,,,1278720193775063041,https://twitter.com/GoldmanSachs/status/1278720193775063041
2020-07-02 14:00:42,GoldmanSachs,,1,3,7,"""There are ways that the power of sports can be leveraged to do more and to do good."" - @BIGEAST Conference Commissioner Val Ackerman during a #TalksAtGS: https://click.gs.com/uwcw",,@BIGEAST,#TalksAtGS,1278690063455584256,https://twitter.com/GoldmanSachs/status/1278690063455584256
2020-07-02 01:00:48,GoldmanSachs,,0,7,21,"$GS Research chief economist Jan Hatzius discusses his latest report on the potential impact of a national face mask mandate on GDP in this episode of The Daily Check-In: https://click.gs.com/damz",,,,1278493795903029249,https://twitter.com/GoldmanSachs/status/1278493795903029249
2020-07-02 00:00:19,GoldmanSachs,,5,2,14,"""What we're trying to do here is something that in humankind has not been done and that is the ability of a people to build a diverse, multi-ethnic democracy that is a world economic power."" - @MARCMORIAL during a #TalksAtGS: https://click.gs.com/6g5m",,@MARCMORIAL,#TalksAtGS,1278478572462759936,https://twitter.com/GoldmanSachs/status/1278478572462759936
2020-07-01 23:15:17,GoldmanSachs,,4,17,29,"How might a national face mask mandate lower transmission rates and impact economic recovery? Jan Hatzius, chief economist for $GS Research, explains in this episode of The Daily Check-In: https://click.gs.com/4849",,,,1278467241349177344,https://twitter.com/GoldmanSachs/status/1278467241349177344
2020-07-01 22:00:00,GoldmanSachs,,1,3,8,"WATCH: $GS head of commodities research Jeff Currie discusses his forecasts for oil, gas, shale and copper on @BloombergTV.",,@BloombergTV,,1278448296617484290,https://twitter.com/GoldmanSachs/status/1278448296617484290
2020-07-01 21:00:01,GoldmanSachs,,0,2,8,"Pamela Codo-Lotti, $GS' head of cross-markets shareholder advisory &amp; activism defense, shares views on activist campaign trends amid news that the firm was ranked first as a financial adviser for defense in Bloomberg's H1 2020 Global Activism Market Review",,,,1278433197869666313,https://twitter.com/GoldmanSachs/status/1278433197869666313
2020-07-01 20:00:00,GoldmanSachs,RMartinChavez,0,6,11,"Encantados de ver a Marty Chavez propuesto como consejero independiente de Banco Santander para ayudar a impulsar su transformación digital. Será una potente incorporación al equipo de @bancosantander.",,@bancosantander,,1278418097020579849,https://twitter.com/GoldmanSachs/status/1278418097020579849
2020-07-01 19:00:18,GoldmanSachs,,0,0,12,"""There's so much more that we share as human beings than difference."" - @DavidLammy during a #TalksAtGS: https://click.gs.com/7x22",,@DavidLammy,#TalksAtGS,1278403071400443909,https://twitter.com/GoldmanSachs/status/1278403071400443909
